"","StationCode","Watershed","Date","Parameter","Result","Units","Longitude","Latitude"
"814","ANACHANT@BRB","Santa Ana River",2014-08-18,"DO",9.91,"mg/L",-117.87201,33.81663
"815","ANACHANT@BRB","Santa Ana River",2014-08-18,"EC",1169,"uS/cm",-117.87201,33.81663
"816","ANACHANT@BRB","Santa Ana River",2014-08-18,"Hardness",250,"mg/L",-117.87201,33.81663
"817","ANACHANT@BRB","Santa Ana River",2014-08-18,"Total Nitrogen",2.1,"mg/L",-117.87201,33.81663
"818","ANACHANT@BRB","Santa Ana River",2014-08-18,"pH",8.3,"SU",-117.87201,33.81663
"819","ANACHANT@BRB","Santa Ana River",2014-08-18,"PipeDischargeRate",0.746,"cfs",-117.87201,33.81663
"820","ANACHANT@BRB","Santa Ana River",2014-08-18,"PipeLeafTime",7.6,"sec/6 ft",-117.87201,33.81663
"821","ANACHANT@BRB","Santa Ana River",2014-08-18,"PipeWaterHt",0.18,"ft",-117.87201,33.81663
"822","ANACHANT@BRB","Santa Ana River",2014-08-18,"PipeWaterWd",5.25,"ft",-117.87201,33.81663
"823","ANACHANT@BRB","Santa Ana River",2014-08-18,"ReacPhosAsP",2.13,"mg/L",-117.87201,33.81663
"824","ANACHANT@BRB","Santa Ana River",2014-08-18,"TotalChlorine",0.03,"mg/L",-117.87201,33.81663
"825","ANACHANT@BRB","Santa Ana River",2014-08-18,"Turbidity",2.01,"NTU",-117.87201,33.81663
"826","ANACHANT@BRB","Santa Ana River",2014-08-18,"WaterTemperature",22.22,"deg C",-117.87201,33.81663
"827","ANACHANT@BRB","Santa Ana River",2014-08-18,"OilAndGrease",5,"mg/L",-117.87201,33.81663
"828","ANACHANT@BRB","Santa Ana River",2014-08-18,"Azinphos methyl (Guthion)",10,"ng/L",-117.87201,33.81663
"829","ANACHANT@BRB","Santa Ana River",2014-08-18,"Bolstar",10,"ng/L",-117.87201,33.81663
"830","ANACHANT@BRB","Santa Ana River",2014-08-18,"Chlorpyrifos",10,"ng/L",-117.87201,33.81663
"831","ANACHANT@BRB","Santa Ana River",2014-08-18,"Coumaphos",10,"ng/L",-117.87201,33.81663
"832","ANACHANT@BRB","Santa Ana River",2014-08-18,"Demeton-o",10,"ng/L",-117.87201,33.81663
"833","ANACHANT@BRB","Santa Ana River",2014-08-18,"Demeton-s",10,"ng/L",-117.87201,33.81663
"834","ANACHANT@BRB","Santa Ana River",2014-08-18,"Diazinon",10,"ng/L",-117.87201,33.81663
"835","ANACHANT@BRB","Santa Ana River",2014-08-18,"Dichlorvos",10,"ng/L",-117.87201,33.81663
"836","ANACHANT@BRB","Santa Ana River",2014-08-18,"Dimethoate",10,"ng/L",-117.87201,33.81663
"837","ANACHANT@BRB","Santa Ana River",2014-08-18,"Disulfoton",10,"ng/L",-117.87201,33.81663
"838","ANACHANT@BRB","Santa Ana River",2014-08-18,"Ethoprop",10,"ng/L",-117.87201,33.81663
"839","ANACHANT@BRB","Santa Ana River",2014-08-18,"Ethyl Parathion",10,"ng/L",-117.87201,33.81663
"840","ANACHANT@BRB","Santa Ana River",2014-08-18,"Fensulfothion",10,"ng/L",-117.87201,33.81663
"841","ANACHANT@BRB","Santa Ana River",2014-08-18,"Fenthion",10,"ng/L",-117.87201,33.81663
"842","ANACHANT@BRB","Santa Ana River",2014-08-18,"Malathion",10,"ng/L",-117.87201,33.81663
"843","ANACHANT@BRB","Santa Ana River",2014-08-18,"Merphos",10,"ng/L",-117.87201,33.81663
"844","ANACHANT@BRB","Santa Ana River",2014-08-18,"Mevinphos",10,"ng/L",-117.87201,33.81663
"845","ANACHANT@BRB","Santa Ana River",2014-08-18,"Naled ",10,"ng/L",-117.87201,33.81663
"846","ANACHANT@BRB","Santa Ana River",2014-08-18,"Parathion-methyl",10,"ng/L",-117.87201,33.81663
"847","ANACHANT@BRB","Santa Ana River",2014-08-18,"Phorate",10,"ng/L",-117.87201,33.81663
"848","ANACHANT@BRB","Santa Ana River",2014-08-18,"Ronnel",10,"ng/L",-117.87201,33.81663
"849","ANACHANT@BRB","Santa Ana River",2014-08-18,"Tetrachlorovinphos",10,"ng/L",-117.87201,33.81663
"850","ANACHANT@BRB","Santa Ana River",2014-08-18,"Tokuthion",10,"ng/L",-117.87201,33.81663
"851","ANACHANT@BRB","Santa Ana River",2014-08-18,"Trichloronate",10,"ng/L",-117.87201,33.81663
"852","ANACHANT@BRB","Santa Ana River",2014-08-18,"TOC",6.77,"mg/L",-117.87201,33.81663
"853","ANACHANT@BRB","Santa Ana River",2014-08-18,"TSS",5,"mg/L",-117.87201,33.81663
"854","ANACHANT@BRB","Santa Ana River",2014-08-18,"Ag",0.2,"ug/L",-117.87201,33.81663
"855","ANACHANT@BRB","Santa Ana River",2014-08-18,"As",1.5,"ug/L",-117.87201,33.81663
"856","ANACHANT@BRB","Santa Ana River",2014-08-18,"Cd",0.1,"ug/L",-117.87201,33.81663
"857","ANACHANT@BRB","Santa Ana River",2014-08-18,"Cr",0.29,"ug/L",-117.87201,33.81663
"858","ANACHANT@BRB","Santa Ana River",2014-08-18,"Cu",8.9,"ug/L",-117.87201,33.81663
"859","ANACHANT@BRB","Santa Ana River",2014-08-18,"Fe",29,"ug/L",-117.87201,33.81663
"860","ANACHANT@BRB","Santa Ana River",2014-08-18,"Hg",0.05,"ug/L",-117.87201,33.81663
"861","ANACHANT@BRB","Santa Ana River",2014-08-18,"Ni",7.7,"ug/L",-117.87201,33.81663
"862","ANACHANT@BRB","Santa Ana River",2014-08-18,"Pb",0.3,"ug/L",-117.87201,33.81663
"863","ANACHANT@BRB","Santa Ana River",2014-08-18,"Se",0.47,"ug/L",-117.87201,33.81663
"864","ANACHANT@BRB","Santa Ana River",2014-08-18,"Zn",30,"ug/L",-117.87201,33.81663
"865","ANACHANT@BRB","Santa Ana River",2014-09-09,"ENT",2400,"CFU/100 ml",-117.87201,33.81663
"866","ANACHANT@BRB","Santa Ana River",2014-09-09,"FC",3200,"CFU/100 ml",-117.87201,33.81663
"867","ANACHANT@BRB","Santa Ana River",2014-09-09,"TC",4700,"CFU/100 ml",-117.87201,33.81663
"868","ANACHANT@BRB","Santa Ana River",2014-09-09,"AirTemperature",28.5,"deg C",-117.87201,33.81663
"869","ANACHANT@BRB","Santa Ana River",2014-09-09,"Ammonia",0.1,"mg/L",-117.87201,33.81663
"870","ANACHANT@BRB","Santa Ana River",2014-09-09,"AnionicSurfactants",0.28,"mg/L",-117.87201,33.81663
"871","ANACHANT@BRB","Santa Ana River",2014-09-09,"DissolvedCu",0.2,"mg/L",-117.87201,33.81663
"872","ANACHANT@BRB","Santa Ana River",2014-09-09,"DissolvedHexCr",0.05,"mg/L",-117.87201,33.81663
"873","ANACHANT@BRB","Santa Ana River",2014-09-09,"DO",8.25,"mg/L",-117.87201,33.81663
"874","ANACHANT@BRB","Santa Ana River",2014-09-09,"EC",1165,"uS/cm",-117.87201,33.81663
"875","ANACHANT@BRB","Santa Ana River",2014-09-09,"Hardness",350,"mg/L",-117.87201,33.81663
"876","ANACHANT@BRB","Santa Ana River",2014-09-09,"Total Nitrogen",2,"mg/L",-117.87201,33.81663
"877","ANACHANT@BRB","Santa Ana River",2014-09-09,"pH",8.23,"SU",-117.87201,33.81663
"878","ANACHANT@BRB","Santa Ana River",2014-09-09,"PipeDischargeRate",0.282,"cfs",-117.87201,33.81663
"879","ANACHANT@BRB","Santa Ana River",2014-09-09,"PipeLeafTime",9.31,"sec/6 ft",-117.87201,33.81663
"880","ANACHANT@BRB","Santa Ana River",2014-09-09,"PipeWaterHt",0.12,"ft",-117.87201,33.81663
"881","ANACHANT@BRB","Santa Ana River",2014-09-09,"PipeWaterWd",3.65,"ft",-117.87201,33.81663
"882","ANACHANT@BRB","Santa Ana River",2014-09-09,"ReacPhosAsP",2.25,"mg/L",-117.87201,33.81663
"883","ANACHANT@BRB","Santa Ana River",2014-09-09,"TotalChlorine",0.06,"mg/L",-117.87201,33.81663
"884","ANACHANT@BRB","Santa Ana River",2014-09-09,"Turbidity",1.26,"NTU",-117.87201,33.81663
"885","ANACHANT@BRB","Santa Ana River",2014-09-09,"WaterTemperature",23.01,"deg C",-117.87201,33.81663
"886","ANACHANT@BRB","Santa Ana River",2014-09-09,"OilAndGrease",5,"mg/L",-117.87201,33.81663
"887","ANACHANT@BRB","Santa Ana River",2014-09-09,"Azinphos methyl (Guthion)",10,"ng/L",-117.87201,33.81663
"888","ANACHANT@BRB","Santa Ana River",2014-09-09,"Bolstar",10,"ng/L",-117.87201,33.81663
"889","ANACHANT@BRB","Santa Ana River",2014-09-09,"Chlorpyrifos",10,"ng/L",-117.87201,33.81663
"890","ANACHANT@BRB","Santa Ana River",2014-09-09,"Coumaphos",10,"ng/L",-117.87201,33.81663
"891","ANACHANT@BRB","Santa Ana River",2014-09-09,"Demeton-o",10,"ng/L",-117.87201,33.81663
"892","ANACHANT@BRB","Santa Ana River",2014-09-09,"Demeton-s",10,"ng/L",-117.87201,33.81663
"893","ANACHANT@BRB","Santa Ana River",2014-09-09,"Diazinon",10,"ng/L",-117.87201,33.81663
"894","ANACHANT@BRB","Santa Ana River",2014-09-09,"Dichlorvos",10,"ng/L",-117.87201,33.81663
"895","ANACHANT@BRB","Santa Ana River",2014-09-09,"Dimethoate",10,"ng/L",-117.87201,33.81663
"896","ANACHANT@BRB","Santa Ana River",2014-09-09,"Disulfoton",10,"ng/L",-117.87201,33.81663
"897","ANACHANT@BRB","Santa Ana River",2014-09-09,"Ethoprop",10,"ng/L",-117.87201,33.81663
"898","ANACHANT@BRB","Santa Ana River",2014-09-09,"Ethyl Parathion",10,"ng/L",-117.87201,33.81663
"899","ANACHANT@BRB","Santa Ana River",2014-09-09,"Fensulfothion",10,"ng/L",-117.87201,33.81663
"900","ANACHANT@BRB","Santa Ana River",2014-09-09,"Fenthion",10,"ng/L",-117.87201,33.81663
"901","ANACHANT@BRB","Santa Ana River",2014-09-09,"Malathion",10,"ng/L",-117.87201,33.81663
"902","ANACHANT@BRB","Santa Ana River",2014-09-09,"Merphos",10,"ng/L",-117.87201,33.81663
"903","ANACHANT@BRB","Santa Ana River",2014-09-09,"Mevinphos",10,"ng/L",-117.87201,33.81663
"904","ANACHANT@BRB","Santa Ana River",2014-09-09,"Naled ",10,"ng/L",-117.87201,33.81663
"905","ANACHANT@BRB","Santa Ana River",2014-09-09,"Parathion-methyl",10,"ng/L",-117.87201,33.81663
"906","ANACHANT@BRB","Santa Ana River",2014-09-09,"Phorate",10,"ng/L",-117.87201,33.81663
"907","ANACHANT@BRB","Santa Ana River",2014-09-09,"Ronnel",10,"ng/L",-117.87201,33.81663
"908","ANACHANT@BRB","Santa Ana River",2014-09-09,"Tetrachlorovinphos",10,"ng/L",-117.87201,33.81663
"909","ANACHANT@BRB","Santa Ana River",2014-09-09,"Tokuthion",10,"ng/L",-117.87201,33.81663
"910","ANACHANT@BRB","Santa Ana River",2014-09-09,"Trichloronate",10,"ng/L",-117.87201,33.81663
"911","ANACHANT@BRB","Santa Ana River",2014-09-09,"TOC",7.34,"mg/L",-117.87201,33.81663
"912","ANACHANT@BRB","Santa Ana River",2014-09-09,"TSS",5,"mg/L",-117.87201,33.81663
"913","ANACHANT@BRB","Santa Ana River",2014-09-09,"Ag",0.2,"ug/L",-117.87201,33.81663
"914","ANACHANT@BRB","Santa Ana River",2014-09-09,"As",1.5,"ug/L",-117.87201,33.81663
"915","ANACHANT@BRB","Santa Ana River",2014-09-09,"Cd",0.1,"ug/L",-117.87201,33.81663
"916","ANACHANT@BRB","Santa Ana River",2014-09-09,"Cr",0.26,"ug/L",-117.87201,33.81663
"917","ANACHANT@BRB","Santa Ana River",2014-09-09,"Cu",6.7,"ug/L",-117.87201,33.81663
"918","ANACHANT@BRB","Santa Ana River",2014-09-09,"Fe",21,"ug/L",-117.87201,33.81663
"919","ANACHANT@BRB","Santa Ana River",2014-09-09,"Hg",0.05,"ug/L",-117.87201,33.81663
"920","ANACHANT@BRB","Santa Ana River",2014-09-09,"Ni",5.8,"ug/L",-117.87201,33.81663
"921","ANACHANT@BRB","Santa Ana River",2014-09-09,"Pb",0.2,"ug/L",-117.87201,33.81663
"922","ANACHANT@BRB","Santa Ana River",2014-09-09,"Se",0.4,"ug/L",-117.87201,33.81663
"923","ANACHANT@BRB","Santa Ana River",2014-09-09,"Zn",21,"ug/L",-117.87201,33.81663
"924","ANACHANT@BRB","Santa Ana River",2015-05-27,"ENT",400,"CFU/100 ml",-117.87201,33.81663
"925","ANACHANT@BRB","Santa Ana River",2015-05-27,"FC",50,"CFU/100 ml",-117.87201,33.81663
"926","ANACHANT@BRB","Santa Ana River",2015-05-27,"TC",13900,"CFU/100 ml",-117.87201,33.81663
"927","ANACHANT@BRB","Santa Ana River",2015-05-27,"AirTemperature",18,"deg C",-117.87201,33.81663
"928","ANACHANT@BRB","Santa Ana River",2015-05-27,"Ammonia",0.1,"mg/L",-117.87201,33.81663
"929","ANACHANT@BRB","Santa Ana River",2015-05-27,"AnionicSurfactants",0.25,"mg/L",-117.87201,33.81663
"930","ANACHANT@BRB","Santa Ana River",2015-05-27,"DissolvedCu",0.2,"mg/L",-117.87201,33.81663
"931","ANACHANT@BRB","Santa Ana River",2015-05-27,"DissolvedHexCr",0.05,"mg/L",-117.87201,33.81663
"932","ANACHANT@BRB","Santa Ana River",2015-05-27,"DO",8.14,"mg/L",-117.87201,33.81663
"933","ANACHANT@BRB","Santa Ana River",2015-05-27,"EC",1140,"uS/cm",-117.87201,33.81663
"934","ANACHANT@BRB","Santa Ana River",2015-05-27,"Hardness",320,"mg/L",-117.87201,33.81663
"935","ANACHANT@BRB","Santa Ana River",2015-05-27,"Total Nitrogen",2,"mg/L",-117.87201,33.81663
"936","ANACHANT@BRB","Santa Ana River",2015-05-27,"pH",8.2,"SU",-117.87201,33.81663
"937","ANACHANT@BRB","Santa Ana River",2015-05-27,"PipeDischargeRate",0.27,"cfs",-117.87201,33.81663
"938","ANACHANT@BRB","Santa Ana River",2015-05-27,"PipeLeafTime",2.88,"sec/6 ft",-117.87201,33.81663
"939","ANACHANT@BRB","Santa Ana River",2015-05-27,"PipeWaterHt",0.07,"ft",-117.87201,33.81663
"940","ANACHANT@BRB","Santa Ana River",2015-05-27,"PipeWaterWd",1.85,"ft",-117.87201,33.81663
"941","ANACHANT@BRB","Santa Ana River",2015-05-27,"ReacPhosAsP",1.64,"mg/L",-117.87201,33.81663
"942","ANACHANT@BRB","Santa Ana River",2015-05-27,"TotalChlorine",0.03,"mg/L",-117.87201,33.81663
"943","ANACHANT@BRB","Santa Ana River",2015-05-27,"Turbidity",3.44,"NTU",-117.87201,33.81663
"944","ANACHANT@BRB","Santa Ana River",2015-05-27,"WaterTemperature",17.95,"deg C",-117.87201,33.81663
"945","ANACHANT@BRB","Santa Ana River",2015-05-27,"OilAndGrease",5,"mg/L",-117.87201,33.81663
"946","ANACHANT@BRB","Santa Ana River",2015-05-27,"Azinphos methyl (Guthion)",10,"ng/L",-117.87201,33.81663
"947","ANACHANT@BRB","Santa Ana River",2015-05-27,"Bolstar",10,"ng/L",-117.87201,33.81663
"948","ANACHANT@BRB","Santa Ana River",2015-05-27,"Chlorpyrifos",10,"ng/L",-117.87201,33.81663
"949","ANACHANT@BRB","Santa Ana River",2015-05-27,"Coumaphos",10,"ng/L",-117.87201,33.81663
"950","ANACHANT@BRB","Santa Ana River",2015-05-27,"Demeton-o",10,"ng/L",-117.87201,33.81663
"951","ANACHANT@BRB","Santa Ana River",2015-05-27,"Demeton-s",10,"ng/L",-117.87201,33.81663
"952","ANACHANT@BRB","Santa Ana River",2015-05-27,"Diazinon",10,"ng/L",-117.87201,33.81663
"953","ANACHANT@BRB","Santa Ana River",2015-05-27,"Dichlorvos",10,"ng/L",-117.87201,33.81663
"954","ANACHANT@BRB","Santa Ana River",2015-05-27,"Dimethoate",10,"ng/L",-117.87201,33.81663
"955","ANACHANT@BRB","Santa Ana River",2015-05-27,"Disulfoton",10,"ng/L",-117.87201,33.81663
"956","ANACHANT@BRB","Santa Ana River",2015-05-27,"Ethoprop",10,"ng/L",-117.87201,33.81663
"957","ANACHANT@BRB","Santa Ana River",2015-05-27,"Ethyl Parathion",10,"ng/L",-117.87201,33.81663
"958","ANACHANT@BRB","Santa Ana River",2015-05-27,"Fensulfothion",10,"ng/L",-117.87201,33.81663
"959","ANACHANT@BRB","Santa Ana River",2015-05-27,"Fenthion",10,"ng/L",-117.87201,33.81663
"960","ANACHANT@BRB","Santa Ana River",2015-05-27,"Malathion",10,"ng/L",-117.87201,33.81663
"961","ANACHANT@BRB","Santa Ana River",2015-05-27,"Merphos",10,"ng/L",-117.87201,33.81663
"962","ANACHANT@BRB","Santa Ana River",2015-05-27,"Mevinphos",10,"ng/L",-117.87201,33.81663
"963","ANACHANT@BRB","Santa Ana River",2015-05-27,"Naled ",10,"ng/L",-117.87201,33.81663
"964","ANACHANT@BRB","Santa Ana River",2015-05-27,"Parathion-methyl",10,"ng/L",-117.87201,33.81663
"965","ANACHANT@BRB","Santa Ana River",2015-05-27,"Phorate",10,"ng/L",-117.87201,33.81663
"966","ANACHANT@BRB","Santa Ana River",2015-05-27,"Ronnel",10,"ng/L",-117.87201,33.81663
"967","ANACHANT@BRB","Santa Ana River",2015-05-27,"Tetrachlorovinphos",10,"ng/L",-117.87201,33.81663
"968","ANACHANT@BRB","Santa Ana River",2015-05-27,"Tokuthion",10,"ng/L",-117.87201,33.81663
"969","ANACHANT@BRB","Santa Ana River",2015-05-27,"Trichloronate",10,"ng/L",-117.87201,33.81663
"970","ANACHANT@BRB","Santa Ana River",2015-05-27,"TOC",9.47,"mg/L",-117.87201,33.81663
"971","ANACHANT@BRB","Santa Ana River",2015-05-27,"TSS",5,"mg/L",-117.87201,33.81663
"972","ANACHANT@BRB","Santa Ana River",2015-05-27,"Ag",0.2,"ug/L",-117.87201,33.81663
"973","ANACHANT@BRB","Santa Ana River",2015-05-27,"As",1.2,"ug/L",-117.87201,33.81663
"974","ANACHANT@BRB","Santa Ana River",2015-05-27,"Cd",0.1,"ug/L",-117.87201,33.81663
"975","ANACHANT@BRB","Santa Ana River",2015-05-27,"Cr",0.31,"ug/L",-117.87201,33.81663
"976","ANACHANT@BRB","Santa Ana River",2015-05-27,"Cu",9.7,"ug/L",-117.87201,33.81663
"977","ANACHANT@BRB","Santa Ana River",2015-05-27,"Fe",39,"ug/L",-117.87201,33.81663
"978","ANACHANT@BRB","Santa Ana River",2015-05-27,"Hg",0.05,"ug/L",-117.87201,33.81663
"979","ANACHANT@BRB","Santa Ana River",2015-05-27,"Ni",5.3,"ug/L",-117.87201,33.81663
"980","ANACHANT@BRB","Santa Ana River",2015-05-27,"Pb",0.2,"ug/L",-117.87201,33.81663
"981","ANACHANT@BRB","Santa Ana River",2015-05-27,"Se",0.79,"ug/L",-117.87201,33.81663
"982","ANACHANT@BRB","Santa Ana River",2015-05-27,"Zn",34,"ug/L",-117.87201,33.81663
"983","ANACHANT@BRB","Santa Ana River",2015-05-27,"ENT",400,"CFU/100 ml",-117.87201,33.81663
"984","ANACHANT@BRB","Santa Ana River",2015-05-27,"FC",50,"CFU/100 ml",-117.87201,33.81663
"985","ANACHANT@BRB","Santa Ana River",2015-05-27,"TC",13900,"CFU/100 ml",-117.87201,33.81663
"986","ANACHANT@BRB","Santa Ana River",2015-06-29,"ENT",54000,"CFU/100 ml",-117.87201,33.81663
"987","ANACHANT@BRB","Santa Ana River",2015-06-29,"FC",70,"CFU/100 ml",-117.87201,33.81663
"988","ANACHANT@BRB","Santa Ana River",2015-06-29,"TC",130000,"CFU/100 ml",-117.87201,33.81663
"989","ANACHANT@BRB","Santa Ana River",2015-06-29,"AirTemperature",22.5,"deg C",-117.87201,33.81663
"990","ANACHANT@BRB","Santa Ana River",2015-06-29,"Ammonia",0.19,"mg/L",-117.87201,33.81663
"991","ANACHANT@BRB","Santa Ana River",2015-06-29,"AnionicSurfactants",0.29,"mg/L",-117.87201,33.81663
"992","ANACHANT@BRB","Santa Ana River",2015-06-29,"DaysSinceLastRain",18,"none",-117.87201,33.81663
"993","ANACHANT@BRB","Santa Ana River",2015-06-29,"DissolvedCu",0.2,"mg/L",-117.87201,33.81663
"994","ANACHANT@BRB","Santa Ana River",2015-06-29,"DissolvedHexCr",0.05,"mg/L",-117.87201,33.81663
"995","ANACHANT@BRB","Santa Ana River",2015-06-29,"DO",9.33,"mg/L",-117.87201,33.81663
"996","ANACHANT@BRB","Santa Ana River",2015-06-29,"EC",1286,"uS/cm",-117.87201,33.81663
"997","ANACHANT@BRB","Santa Ana River",2015-06-29,"Hardness",340,"mg/L",-117.87201,33.81663
"998","ANACHANT@BRB","Santa Ana River",2015-06-29,"Total Nitrogen",3.7,"mg/L",-117.87201,33.81663
"999","ANACHANT@BRB","Santa Ana River",2015-06-29,"pH",8.29,"SU",-117.87201,33.81663
"1000","ANACHANT@BRB","Santa Ana River",2015-06-29,"PipeDischargeRate",0.031,"cfs",-117.87201,33.81663
"1001","ANACHANT@BRB","Santa Ana River",2015-06-29,"PipeLeafTime",6.68,"sec/6 ft",-117.87201,33.81663
"1002","ANACHANT@BRB","Santa Ana River",2015-06-29,"PipeWaterHt",0.05,"ft",-117.87201,33.81663
"1003","ANACHANT@BRB","Santa Ana River",2015-06-29,"PipeWaterWd",0.7,"ft",-117.87201,33.81663
"1004","ANACHANT@BRB","Santa Ana River",2015-06-29,"ReacPhosAsP",2.77,"mg/L",-117.87201,33.81663
"1005","ANACHANT@BRB","Santa Ana River",2015-06-29,"TotalChlorine",0.11,"mg/L",-117.87201,33.81663
"1006","ANACHANT@BRB","Santa Ana River",2015-06-29,"Turbidity",1.49,"NTU",-117.87201,33.81663
"1007","ANACHANT@BRB","Santa Ana River",2015-06-29,"WaterTemperature",20.02,"deg C",-117.87201,33.81663
"1008","ANACHANT@BRB","Santa Ana River",2015-06-29,"OilAndGrease",5,"mg/L",-117.87201,33.81663
"1009","ANACHANT@BRB","Santa Ana River",2015-06-29,"Azinphos methyl (Guthion)",10,"ng/L",-117.87201,33.81663
"1010","ANACHANT@BRB","Santa Ana River",2015-06-29,"Bolstar",10,"ng/L",-117.87201,33.81663
"1011","ANACHANT@BRB","Santa Ana River",2015-06-29,"Chlorpyrifos",10,"ng/L",-117.87201,33.81663
"1012","ANACHANT@BRB","Santa Ana River",2015-06-29,"Coumaphos",10,"ng/L",-117.87201,33.81663
"1013","ANACHANT@BRB","Santa Ana River",2015-06-29,"Demeton-o",10,"ng/L",-117.87201,33.81663
"1014","ANACHANT@BRB","Santa Ana River",2015-06-29,"Demeton-s",10,"ng/L",-117.87201,33.81663
"1015","ANACHANT@BRB","Santa Ana River",2015-06-29,"Diazinon",10,"ng/L",-117.87201,33.81663
"1016","ANACHANT@BRB","Santa Ana River",2015-06-29,"Dichlorvos",10,"ng/L",-117.87201,33.81663
"1017","ANACHANT@BRB","Santa Ana River",2015-06-29,"Dimethoate",19,"ng/L",-117.87201,33.81663
"1018","ANACHANT@BRB","Santa Ana River",2015-06-29,"Disulfoton",10,"ng/L",-117.87201,33.81663
"1019","ANACHANT@BRB","Santa Ana River",2015-06-29,"Ethoprop",10,"ng/L",-117.87201,33.81663
"1020","ANACHANT@BRB","Santa Ana River",2015-06-29,"Ethyl Parathion",10,"ng/L",-117.87201,33.81663
"1021","ANACHANT@BRB","Santa Ana River",2015-06-29,"Fensulfothion",22,"ng/L",-117.87201,33.81663
"1022","ANACHANT@BRB","Santa Ana River",2015-06-29,"Fenthion",10,"ng/L",-117.87201,33.81663
"1023","ANACHANT@BRB","Santa Ana River",2015-06-29,"Malathion",10,"ng/L",-117.87201,33.81663
"1024","ANACHANT@BRB","Santa Ana River",2015-06-29,"Merphos",10,"ng/L",-117.87201,33.81663
"1025","ANACHANT@BRB","Santa Ana River",2015-06-29,"Mevinphos",10,"ng/L",-117.87201,33.81663
"1026","ANACHANT@BRB","Santa Ana River",2015-06-29,"Naled ",10,"ng/L",-117.87201,33.81663
"1027","ANACHANT@BRB","Santa Ana River",2015-06-29,"Parathion-methyl",10,"ng/L",-117.87201,33.81663
"1028","ANACHANT@BRB","Santa Ana River",2015-06-29,"Phorate",10,"ng/L",-117.87201,33.81663
"1029","ANACHANT@BRB","Santa Ana River",2015-06-29,"Ronnel",10,"ng/L",-117.87201,33.81663
"1030","ANACHANT@BRB","Santa Ana River",2015-06-29,"Tetrachlorovinphos",10,"ng/L",-117.87201,33.81663
"1031","ANACHANT@BRB","Santa Ana River",2015-06-29,"Tokuthion",10,"ng/L",-117.87201,33.81663
"1032","ANACHANT@BRB","Santa Ana River",2015-06-29,"Trichloronate",10,"ng/L",-117.87201,33.81663
"1033","ANACHANT@BRB","Santa Ana River",2015-06-29,"TOC",8.56,"mg/L",-117.87201,33.81663
"1034","ANACHANT@BRB","Santa Ana River",2015-06-29,"TSS",5,"mg/L",-117.87201,33.81663
"1035","ANACHANT@BRB","Santa Ana River",2015-06-29,"Ag",0.2,"ug/L",-117.87201,33.81663
"1036","ANACHANT@BRB","Santa Ana River",2015-06-29,"As",1.5,"ug/L",-117.87201,33.81663
"1037","ANACHANT@BRB","Santa Ana River",2015-06-29,"Cd",0.27,"ug/L",-117.87201,33.81663
"1038","ANACHANT@BRB","Santa Ana River",2015-06-29,"Cr",0.36,"ug/L",-117.87201,33.81663
"1039","ANACHANT@BRB","Santa Ana River",2015-06-29,"Cu",14,"ug/L",-117.87201,33.81663
"1040","ANACHANT@BRB","Santa Ana River",2015-06-29,"Fe",20,"ug/L",-117.87201,33.81663
"1041","ANACHANT@BRB","Santa Ana River",2015-06-29,"Hg",0.05,"ug/L",-117.87201,33.81663
"1042","ANACHANT@BRB","Santa Ana River",2015-06-29,"Ni",4.9,"ug/L",-117.87201,33.81663
"1043","ANACHANT@BRB","Santa Ana River",2015-06-29,"Pb",0.2,"ug/L",-117.87201,33.81663
"1044","ANACHANT@BRB","Santa Ana River",2015-06-29,"Se",0.4,"ug/L",-117.87201,33.81663
"1045","ANACHANT@BRB","Santa Ana River",2015-06-29,"Zn",26,"ug/L",-117.87201,33.81663
"1046","ANACHANT@BRB","Santa Ana River",2015-07-27,"ENT",2400,"CFU/100 ml",-117.87201,33.81663
"1047","ANACHANT@BRB","Santa Ana River",2015-07-27,"FC",420,"CFU/100 ml",-117.87201,33.81663
"1048","ANACHANT@BRB","Santa Ana River",2015-07-27,"TC",7400,"CFU/100 ml",-117.87201,33.81663
"1049","ANACHANT@BRB","Santa Ana River",2015-07-27,"AirTemperature",21,"deg C",-117.87201,33.81663
"1050","ANACHANT@BRB","Santa Ana River",2015-07-27,"Ammonia",0.1,"mg/L",-117.87201,33.81663
"1051","ANACHANT@BRB","Santa Ana River",2015-07-27,"AnionicSurfactants",0.25,"mg/L",-117.87201,33.81663
"1052","ANACHANT@BRB","Santa Ana River",2015-07-27,"DaysSinceLastRain",8,"none",-117.87201,33.81663
"1053","ANACHANT@BRB","Santa Ana River",2015-07-27,"DissolvedCu",0.2,"mg/L",-117.87201,33.81663
"1054","ANACHANT@BRB","Santa Ana River",2015-07-27,"DissolvedHexCr",0.05,"mg/L",-117.87201,33.81663
"1055","ANACHANT@BRB","Santa Ana River",2015-07-27,"DO",12.28,"mg/L",-117.87201,33.81663
"1056","ANACHANT@BRB","Santa Ana River",2015-07-27,"EC",1094,"uS/cm",-117.87201,33.81663
"1057","ANACHANT@BRB","Santa Ana River",2015-07-27,"Hardness",350,"mg/L",-117.87201,33.81663
"1058","ANACHANT@BRB","Santa Ana River",2015-07-27,"Total Nitrogen",3.4,"mg/L",-117.87201,33.81663
"1059","ANACHANT@BRB","Santa Ana River",2015-07-27,"pH",8.39,"SU",-117.87201,33.81663
